Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available
Veo,8de05ccd-253b-5ea8-9efa-16fc6630d03b,bicycle,39.956134,-83.011008,,10.51,True
Veo,d9ca07e5-9dd9-5e64-bc1f-25d113f70544,bicycle,40.058002,-83.047754,,17.37,True
Veo,0c1dc2c1-f68c-5d94-a086-a5b4bd54bf0d,bicycle,39.990195,-83.005827,,13.64,True
Veo,2c6e28ef-92b3-5bdc-a2ee-48a1bc5c4471,bicycle,39.949627,-82.959436,,28.14,True
Veo,8025b68c-3e9e-5999-89f9-2e9a4e9a238c,bicycle,40.117549,-83.151344,,23.77,True
Veo,9e763bc5-2f1c-5f40-9175-752039d50b33,bicycle,40.015703,-82.960974,,7.29,True
Veo,86a8c091-05bf-5c50-a9f4-cb0f7375271e,bicycle,40.032793,-82.991516,,28.14,False
Veo,0b88c55d-7164-5ccd-800f-645d9cb3f76d,bicycle,39.996059,-83.015806,,25.94,True
Veo,791838a2-0819-5e84-a6e8-73d3a0a96fa8,bicycle,39.969815,-83.007888,,12.87,True
Veo,571125dd-468a-5a10-b68c-4ecb296ec809,bicycle,40.002659,-83.008544,,28.14,True
Veo,49bb93c5-9b20-5139-a88d-78ae9af91711,bicycle,39.88556,-82.919869,,15.45,False
Veo,2546185b-08c1-587d-8a0a-5d3a729a8e99,bicycle,40.052513,-82.952222,,7.62,True
Veo,d8ab07c9-6b09-5fe3-8835-2eed3301e7c6,bicycle,39.946739,-82.951409,,6.98,True
Veo,d25a975e-2784-513b-87cf-bb4f1fd7e3f3,bicycle,39.985958,-82.917174,,8.78,True
Veo,e5dea25f-289d-5a0c-9070-14755753faaa,bicycle,39.981249,-83.020273,,28.14,True
Veo,af72e137-5dd5-5d25-a847-211d923d4032,bicycle,39.977063,-82.97704,,13.86,True
Veo,fb4c2b46-6f4b-584a-a04a-871f80d9b8ec,bicycle,40.107662,-83.016016,,12.28,True
Veo,6a5af208-0372-56d6-ac4a-f8bd027ff8f4,bicycle,39.977433,-83.002677,,22.7,True
Veo,1cd0928b-0be1-5ed5-9faf-e113abbbdfb0,bicycle,39.961408,-83.043158,,27.02,True
Veo,4c4f6d6e-3f1c-5bba-b772-c9b1bbab8285,bicycle,39.976249,-83.003436,,11.34,True
Veo,ef2330fa-a73d-566f-aac4-c41a46dbc18b,bicycle,39.983412,-82.972414,,13.64,True
Veo,703bfbc0-a05d-535b-8159-11229c217386,bicycle,40.009697,-82.974382,,12.28,True
Veo,7a31245d-b0b9-59a3-9445-9d8a82fee4f2,bicycle,39.969989,-82.973531,,28.14,True
Veo,057e5ec2-bf61-54b7-beea-600db2c55bb7,bicycle,39.950325,-82.95508,,4.78,True
Veo,75dc735f-e2b9-57bf-942d-2742ca2ee6c0,bicycle,39.99509,-83.014878,,26.51,True
Veo,d79f1956-d1e6-5942-a009-24b13dc4db8c,bicycle,40.039227,-82.935219,,11.83,True
Veo,8c949f15-91ee-5ce6-b340-622f1c2d6874,bicycle,39.962345,-83.002586,,28.14,True
Veo,cc2aa6a3-ab0d-5f87-9c1c-f8417fe770c5,bicycle,39.989888,-82.937276,,14.43,True
Veo,7a3f4e6d-b051-5d50-ab73-99ead695a5c4,bicycle,39.937121,-82.982965,,20.05,True
Veo,3966f8af-f011-5016-97c2-101424fe6391,bicycle,39.926199,-82.952987,,9.65,True
Veo,0c2a7b85-19d0-56d4-9e4c-adc396e42fae,bicycle,39.954956,-83.08004,,16.39,True
Veo,9d51e420-69ec-5a2e-b9f0-f8fe0c8c4b98,bicycle,39.940793,-82.983792,,12.52,True
Veo,49b7c3a7-a5d1-5db1-868c-055fb15bc9ae,bicycle,39.972875,-82.977908,,4.78,True
Veo,a7c4611f-7671-55f0-ad7c-daab950dfd97,bicycle,39.9696,-83.109074,,10.51,False
Veo,2149271b-c9f9-5250-b0c7-44d40a58d50c,bicycle,40.031797,-82.970938,,10.31,True
Veo,5b724e10-bd45-5b5a-bc3e-d22a7ef98eb1,bicycle,39.992191,-83.012971,,13.86,True
Veo,d57b4770-d2cc-5faf-9171-88f2390afcca,bicycle,39.962231,-83.002135,,11.11,True
Veo,80e9985b-86e9-5adc-b0b1-c3e0c0ed13c7,bicycle,39.992167,-83.01258,,26.25,True
Veo,b53c4e30-43ef-53ee-84d9-fd283fc169e2,bicycle,39.972349,-82.973226,,14.86,True
Veo,5e99d351-6ce7-52db-a080-7601cd88e5d1,bicycle,39.93502,-82.992823,,28.14,True
Veo,0bdfe426-9184-54c9-8c7f-d734f6c8a727,bicycle,40.055656,-82.96688,,11.83,True
Veo,7c388d21-fa46-55f1-879b-fa1ac1dbb95f,bicycle,40.056167,-82.990837,,28.14,True
Veo,b1df4812-635f-5891-ba46-dcfcfb34059b,bicycle,40.005965,-82.982619,,16.39,True
Veo,3412cea3-f39b-5ea1-bcf7-6cb1af3871e8,bicycle,39.955888,-83.026313,,1.56,True
Veo,8b312144-a8e8-59ca-9710-82333b9d0caf,bicycle,39.968707,-83.00227,,26.78,True
Veo,0f38f104-5485-51e7-91bc-4e97ddd65bb3,bicycle,39.991979,-83.00618,,12.07,True
Veo,4f9e3a5c-e133-5c82-9692-0edc65d14ef2,bicycle,39.976476,-82.914407,,28.14,True
Veo,e7760a38-ebd6-58eb-9a5f-624feaeb7624,bicycle,39.936501,-82.91147,,13.64,False
Veo,f0d26abc-b186-5e7c-81ed-77fe8eb35521,bicycle,40.014626,-83.000155,,12.63,True
Veo,39409020-e8a4-53a6-aa6c-ac5336b2f73c,bicycle,39.993888,-82.983399,,15.45,True
Veo,746afc02-4c64-5661-b9a3-13e5d33e1cf3,bicycle,39.978074,-82.860891,,7.62,True
Veo,528aa072-48b5-5f57-9d8d-90fc55e1692d,bicycle,39.985541,-82.941342,,28.14,True
Veo,6dcc1efc-d40f-5ec1-9b74-95202a11cd2c,bicycle,40.025985,-83.007762,,22.05,True
Veo,4f623765-34e7-57d3-850c-baa827faeaec,bicycle,39.957814,-82.876947,,27.18,True
Veo,f36a393c-4e46-5ddc-9eda-70690d0ef22a,bicycle,39.979656,-83.080484,,19.39,True
Veo,d183689c-62b9-5c9e-8cbb-9f4e1e335c8c,bicycle,39.9688,-82.959459,,28.14,True
Veo,624e1727-691b-53d5-af66-c3481dce46b4,bicycle,39.970365,-83.001187,,8.09,True
Veo,263bd1ca-2fb6-5e91-94ae-6b23e7e833a6,bicycle,39.986011,-82.916396,,14.86,True
Veo,65145656-5f38-52a8-a0c9-2d6e0d3612f3,bicycle,39.950937,-83.035706,,22.39,True
Veo,fb8b28de-8c30-5a36-b933-5529c0e5f6f3,bicycle,40.006748,-83.014819,,26.51,True
Veo,981a5071-cab6-52fa-9bed-b9e8de83f7e1,bicycle,39.957855,-82.96432,,25.65,True
Veo,6cee1c6e-b8f0-5183-9ce1-72d9b382506c,bicycle,40.020474,-83.025482,,13.64,True
Veo,8f6ddfd4-bd7f-5839-a057-c954006ad677,bicycle,39.974361,-83.000962,,28.14,True
Veo,a12ceb1a-3ece-5586-bac4-5cb62320031e,bicycle,40.051195,-82.964728,,8.78,True
Veo,568ac51a-e623-5c8c-8767-8029567e7370,bicycle,39.984112,-82.998955,,9.65,True
Veo,470323af-8f96-5b13-a05e-9ca82740c802,bicycle,40.030484,-83.026894,,14.61,True
Veo,e075d4dc-d872-552e-a26e-3c7ca1a05a01,bicycle,40.00067504053087,-82.98658034651632,,0.0,True
Veo,171b9c9d-d006-5694-bf98-5e1f545631b6,bicycle,39.952727,-82.944118,,22.05,True
Veo,764a53f5-7ddc-5347-9602-1ded5b449d76,bicycle,39.974913,-82.979406,,11.34,True
Veo,8ba7005b-3381-538f-811c-bce15da7fbef,bicycle,39.935919,-82.988843,,23.02,True
Veo,7bc677ec-5c4b-5069-8e9c-1d5f87c1393a,bicycle,39.955079,-83.031155,,16.84,True
Veo,334e556e-fedb-5c38-a282-4c680a53938e,bicycle,40.003867,-83.021122,,16.84,True
Veo,f2977f03-f984-555b-b353-801f3cd677c0,bicycle,40.02744,-83.025808,,14.61,True
Veo,6b1a484a-0cf7-5fa8-844f-f3b7a608a3e9,bicycle,39.902577,-83.056882,,5.03,True
Veo,b32dbd43-2938-599c-af6c-63ee799a3e1c,bicycle,39.896663,-82.9836,,28.14,True
Veo,c2ed8fa2-4a1e-5f4a-98af-30a64787873b,bicycle,40.023301,-83.014031,,14.61,True
Veo,3759bede-3f04-5b77-840f-85993367fcdb,bicycle,40.002308,-83.002212,,26.25,True
Veo,d85f2ea1-320f-5523-bbb7-28872dfb87a9,bicycle,39.989563,-83.004042,,28.14,True
Veo,f1098a91-b7d6-5aed-adfc-cc30bf20cb30,bicycle,40.00562,-83.00862,,28.14,True
Veo,a541e6c1-cf0c-50d8-8943-280f1d75c0e2,bicycle,39.94397007004558,-83.06979769099699,,10.51,False
Veo,316ba4e6-8920-57b6-9bc1-6d8cc783b812,bicycle,39.95867,-82.999874,,28.14,False
Veo,4fbdaf88-fd49-55ee-9c11-b2b57795ffa3,bicycle,39.938201,-83.091845,,26.78,True
Veo,632520ee-0824-5a60-a084-84c07b723399,bicycle,39.945591,-82.904866,,22.7,True
Veo,7c6a745f-9081-5c1c-a5b3-3a1f65930fb2,bicycle,40.016607,-82.99267,,13.86,True
Veo,794a95b2-4f9f-593a-8748-ebe4e84fd1fb,bicycle,39.955925,-82.945322,,28.14,True
Veo,3aa0c530-c7db-540b-9053-dfc1cc338752,bicycle,40.008228,-82.976065,,16.39,True
Veo,3ef6ab9c-6dcd-56dd-a387-e89c465f6b69,bicycle,39.961046,-83.082462,,6.31,True
Veo,b2ea3640-33e8-5ad7-8cce-6d2862add595,bicycle,40.087598,-83.106441,,2.12,True
Veo,d92df0fe-857f-5f07-b148-67fc6e4c9fc0,bicycle,39.977263,-82.972227,,4.67,True
Veo,df02c10b-7573-5d2a-b071-16e7ef615564,bicycle,39.938888,-82.885081,,27.18,True
Veo,3d5a50f9-f057-5a81-97d3-5dde03b6d415,bicycle,39.971458,-83.006075,,22.7,True
Veo,3ca4a75e-c268-53fb-b557-5669b6a9c02a,bicycle,39.946847,-82.987167,,15.89,True
Veo,2003496b-5295-53e5-9cb3-1273d6abf30b,bicycle,40.016065,-82.954492,,12.52,True
Veo,75389190-93c3-5314-ab5f-1d75c19413eb,bicycle,39.945302,-82.90723,,25.94,True
Veo,37ba54de-f5c5-5790-865d-9daa30936bb8,bicycle,40.00819,-83.002671,,28.14,True
Veo,db52918f-3807-5147-9b4d-92330da16c2e,bicycle,39.936842,-82.88693,,26.78,True
Veo,18d8b276-c9d6-511e-9f83-2ab638297991,bicycle,39.927218,-82.937452,,28.14,True
Veo,03227927-d6ab-5e06-aab0-d5a7deee1c1a,bicycle,39.972807,-83.004545,,9.97,True
Veo,a0d68ab6-52b9-5cec-ab82-9b5524a25855,bicycle,39.968343,-82.986253,,24.06,True
Veo,83198304-f902-5e6c-b20e-88c9bc67539b,bicycle,39.973808,-82.978948,,13.86,True
Veo,989f709c-0ac0-5011-af61-4f5a36ce4314,bicycle,39.933568,-82.921285,,12.63,True
Veo,caa5d32d-3929-58ab-9725-60b799201b6a,bicycle,39.946436,-83.044741,,22.7,True
Veo,cae166ee-c5de-5552-a955-26acc1bc2c00,bicycle,39.955015,-83.060045,,12.63,True
Veo,67c51437-fab7-5fc6-a6a8-458b0f35ddf4,bicycle,39.985691,-82.904969,,13.86,True
Veo,f005b67a-0819-5a5a-a867-89e503f41c8b,bicycle,39.964248,-82.911872,,23.02,True
Veo,afc24dc4-0054-5387-85ad-bcb4b7c6e960,bicycle,39.955272,-83.066617,,2.79,True
Veo,b0f164b6-cd55-5968-8de7-af81e3ed03f2,bicycle,40.017018,-82.969945,,9.29,True
Veo,cc86b0a1-2005-5384-990a-b13276d471f7,bicycle,40.00386,-83.013127,,9.02,True
Veo,6cdef7bd-e70a-5ec6-af4c-3fb93ea4949f,bicycle,39.952864,-83.003758,,27.44,True
Veo,e1010c73-c754-543b-9ea9-ae77b58e567d,bicycle,39.984526,-83.032676,,14.61,True
Veo,b62a8b92-587c-571c-9dfd-76242634de11,bicycle,40.003959,-83.012815,,18.67,True
Veo,e9f0a0d2-2b89-57ed-92d9-ac118ad68f57,bicycle,40.059158,-83.075893,,10.31,True
Veo,b940457d-6f23-518f-8c90-9c58686ac20b,bicycle,39.925052,-82.989245,,27.44,True
Veo,bfc6be51-d5f3-5afb-b3b2-11af9397f65d,bicycle,39.982211,-82.963193,,14.86,True
Veo,de63ba90-b3ac-5ace-8fe3-3aac8f5a8ec9,bicycle,39.944379,-83.055894,,2.55,True
Veo,18c81460-d246-5c53-9ce3-401124d6c5e6,bicycle,40.005739,-82.983251,,8.43,True
Veo,16691772-575f-5cd0-8f57-5303df4e1984,bicycle,40.002336,-83.008677,,28.14,True
Veo,638b95cd-3357-5488-b90b-231d39b06fad,bicycle,39.958087,-83.035441,,27.02,True
Veo,301bba94-252b-5fb7-b325-77d65ad51cdb,bicycle,39.969041,-83.007349,,23.33,True
Veo,51030d67-d375-54c8-a500-efc662d89733,bicycle,39.906352,-83.078334,,0.33,True
Veo,cc5a0637-2875-5ae6-aa11-e52f2f803d7c,bicycle,39.968118,-82.977652,,11.83,True
Veo,36be4863-ed35-5d0c-982b-82d7546e56f3,bicycle,40.016558,-83.011415,,16.39,True
Veo,d10410b4-f327-502d-bd4e-a8faa9980c17,bicycle,40.02540532,-82.98706869,,24.84,False
Veo,7a7f848c-21f7-5055-a237-abf2e0609300,bicycle,39.989195,-82.994973,,18.67,True
Veo,bb79af8e-1f69-53c4-abae-13a46b02392d,bicycle,39.955606,-82.95761,,17.37,True
Veo,7b364a72-4a2f-5ba6-a5c1-857c37ec4042,bicycle,39.957445,-83.011426,,28.14,True
Veo,6acf4e83-7937-5154-aeb6-e8184df093d8,bicycle,39.985708,-83.018939,,20.37,True
Veo,ed0efd49-a21c-5909-bef2-9ac3a42fb050,bicycle,39.966312,-82.975167,,27.44,True
Veo,d843f87a-62e9-563c-8fe3-99fb3dedb8fc,bicycle,39.94108,-82.851488,,6.31,True
Veo,42b5f67b-d773-5678-932a-1883ba154d64,bicycle,39.958949,-83.065239,,25.34,True
Veo,4a07eb2d-826f-5a76-9838-817319b751fe,bicycle,39.95599,-82.90983499999999,,26.78,False
Veo,8f6677e6-619f-5aa1-bb34-602ea65293d6,scooter,39.96887,-82.998793,,13.64,True
Veo,c6267593-a582-54de-8391-ddfa53918ee5,bicycle,40.011773,-83.007815,,13.64,True
Veo,c0c0590b-962b-5aa4-907b-4c4be0d82e61,bicycle,40.05309,-82.996949,,19.39,True
Veo,712082a1-6de2-5572-b4fe-a7061c312c69,bicycle,39.933063,-82.980234,,21.77,True
Veo,d26fd783-670b-5597-a636-9f787bf19c63,bicycle,39.950067,-83.07422,,16.39,True
Veo,2fe8c4e2-3997-577a-b9b7-a997e0f81ef9,bicycle,39.975894,-83.002617,,26.78,True
Veo,0ecf4a0b-5b85-53e7-86dc-434d3934e843,bicycle,40.001577,-82.980893,,13.64,True
Veo,255752fe-4bbf-5b99-8302-b87115b8a488,bicycle,40.017723,-83.023703,,9.02,True
Veo,90f424a1-98b3-55c7-a178-7fbc2dfd0077,bicycle,39.982331,-82.947746,,8.43,True
Veo,8de86761-dade-5ebf-89fa-bb69631a253a,bicycle,39.926682,-82.986139,,14.43,True
Veo,1d330290-1ffa-5cea-96a1-4a090ecf825a,bicycle,39.99162,-82.996567,,13.64,True
Veo,5ba62f84-3fe0-5ae1-9c33-29c8bb31f493,bicycle,39.998279,-83.016921,,10.31,True
Veo,e4cb380d-8f10-53cc-88dc-7724d394540c,bicycle,39.989082,-82.990037,,7.62,True
Veo,7b819da1-2930-5e95-9ad0-91459c5abad6,bicycle,40.00675,-82.979194,,28.14,True
Veo,1c2b5eda-d161-5e24-9322-1fdfa721f7b4,bicycle,39.974598,-83.004117,,27.77,True
Veo,9be43260-fa21-5b1c-b25d-b1896a3911be,bicycle,39.952091,-82.873367,,9.02,True
Veo,89eed77f-0a2d-50d9-aa3a-413f58b3d26e,bicycle,39.954306,-83.041047,,28.14,True
Veo,b8eba0ff-7469-58bd-b7b7-ca3335a7602f,bicycle,39.917286,-82.914387,,14.43,True
Veo,b29f2ab4-965e-5ca0-a5a0-9abdc2c61a4d,bicycle,39.984457,-83.02762,,24.06,True
Veo,c8ca13a6-d918-5778-b7db-e917837db979,bicycle,40.001066,-83.008467,,8.78,True
Veo,adae1cbe-b6b8-57cb-8376-93b37a769d49,bicycle,40.054407,-82.974579,,24.06,True
Veo,2cfb3c1d-ef42-5436-9fef-950e60a20e62,bicycle,40.002628,-83.008511,,22.05,True
Veo,699af328-5b37-5c87-922c-8a651bb72167,bicycle,40.002677,-83.008505,,25.12,True
Veo,a3cea69d-d7ac-5b9a-aa50-b2c2218991d6,bicycle,40.004791,-83.009135,,6.98,True
Veo,05c139ab-a58c-57d0-ba3a-3b0a7ca64d6d,bicycle,39.921336,-82.950523,,26.78,True
Veo,7cc3f0f5-02a6-5394-8f17-e75351c2eb1b,bicycle,39.958797,-82.999981,,20.78,True
Veo,62dd0659-5ab9-5f96-9229-435f309a78eb,bicycle,40.023144,-83.017602,,26.25,True
Veo,ed8d3ab2-a771-50af-a966-d98a4c050214,bicycle,39.956229,-83.026298,,5.44,True
Veo,d948646c-67b4-5179-96b8-fc1a9730b36d,bicycle,39.999929,-82.975568,,10.79,True
Veo,3ff700f2-8e49-55f0-a202-6874800cefba,bicycle,39.973734,-82.979518,,9.97,True
Veo,c78d4a73-ca11-54a6-b21c-c5bddadf97e8,bicycle,39.924579,-82.936809,,1.15,True
Veo,fcd53622-82ce-520e-971a-4e7b9fad4e48,bicycle,39.96817,-83.013857,,26.78,True
Veo,35f7122a-d143-518d-b7dd-7b3bea3696a3,bicycle,39.93218179,-83.06470839,,27.77,False
Veo,e9f64428-5c28-5fca-887b-0630c78deed7,bicycle,39.945851,-82.994843,,6.98,True
Veo,74d54b55-c50e-54a4-b4b2-d569c666ff98,bicycle,39.959927,-83.072484,,6.07,True
Veo,b8e9cd78-ec0e-53a9-86c3-18b9b18aaee7,bicycle,39.96823,-83.008699,,25.74,True
Veo,41fb50d6-6e4a-5d5c-abf3-34f5fb2488aa,bicycle,39.937318,-82.985125,,14.61,True
Veo,a9b69e89-4d77-50e3-a1a2-cb03778d02cf,bicycle,39.986432,-83.020902,,27.44,True
Veo,dabbac1a-3df6-5ae9-a4b1-d80e46bdbb88,bicycle,40.032706,-82.991494,,28.14,True
Veo,65ee5dca-cad8-5fc0-b619-3afa13a415ed,bicycle,39.960466,-82.990611,,13.86,True
Veo,b6b2c4be-0f61-5757-80a2-7333fa78bc69,bicycle,40.006431,-82.973134,,14.86,True
Veo,b0a303b0-a7f7-53e5-8f10-681b9630d96b,bicycle,39.993553,-82.981096,,28.14,True
Veo,6b223a3a-c3d5-50e1-963b-68b25332bcc7,bicycle,39.953552,-83.065201,,28.14,True
Veo,cf24f69f-50fe-56b9-a94b-e89430391b70,bicycle,39.95573,-83.004422,,18.19,True
Veo,bef90bb3-0d80-5381-9e52-25e660d1fe2a,bicycle,39.986527,-82.916194,,24.33,True
Veo,26fdaf28-1558-56c6-9c3e-a87c748161a1,bicycle,39.993566,-82.981146,,28.14,True
Veo,24d6dacb-c70c-5548-89aa-6df718610718,bicycle,40.102086,-83.11095,,0.33,True
Veo,1bac4517-2ce6-55d9-975a-3815e702b966,bicycle,39.974123,-82.962239,,21.77,True
Veo,3f6df2be-36d7-5e94-9b12-db8c67de225e,bicycle,40.014019,-83.014901,,22.7,True
Veo,393a0735-813e-5911-a328-1d50cafc1e6f,bicycle,39.936474,-82.911515,,6.98,False
Veo,195f2b51-efcc-5171-9793-e80a1d55d3fa,bicycle,40.001671,-82.981887,,28.14,True
Veo,c96e34f1-da4f-5023-a853-cf1e12e0da19,bicycle,40.02924,-82.958734,,14.61,True
Veo,a0381423-0325-5d6f-b7a9-fe4057043f9e,bicycle,39.968844,-83.004759,,15.45,True
Veo,a65271a2-5011-5fed-a729-6361e7cba799,bicycle,39.976776,-82.968374,,27.77,True
Veo,803bd28d-13b4-54b7-aad1-d6dc20555823,bicycle,39.944712,-82.999003,,22.7,True
Veo,e8bf8de2-502d-557e-b38f-456e6ae1b3f0,bicycle,39.953336,-83.059559,,26.78,True
Veo,5d865b78-9f14-5509-9f6d-146a4531ca00,bicycle,39.94357,-83.021869,,27.77,True
Veo,aee0a230-f780-5d86-aac8-420da0e93587,bicycle,39.963921,-82.969063,,10.51,True
Veo,245bb602-7da5-5da7-b11b-a9d672f39ecd,bicycle,39.958038,-83.008357,,28.14,True
Veo,0703ec58-1090-5cd7-ac8b-45546c53210f,bicycle,39.957711,-83.012499,,23.77,True
Veo,0ac3cd38-c42e-572f-b293-ded4645aae17,bicycle,40.017776,-82.945577,,23.02,True
Veo,91d6097e-7186-5d26-9730-1b9ed2fda638,bicycle,39.956519,-83.013296,,16.84,True
Veo,43e5e8d3-7b42-5a74-a0c0-4471b79abc8d,bicycle,40.030466,-82.966186,,28.14,True
Veo,b1776dc5-957b-52a2-a38b-bf3b77e193e3,bicycle,39.965623,-82.995022,,14.17,True
Veo,5bf6eeb7-a3dd-5a0e-8a29-ab3a4da21595,bicycle,39.993908,-82.983389,,25.12,True
Veo,4dfe33d7-66de-5956-a520-53b1bdcdcc9b,bicycle,39.984026,-82.85966,,28.14,True
Veo,2b130ffb-cf53-556a-ac74-decf13859914,bicycle,40.109061,-83.015451,,14.61,True
Veo,36a064f1-5e7e-5078-8b6a-fbd031359635,bicycle,40.025984,-82.997616,,18.67,True
Veo,f346755c-df5c-56d9-935b-590cfac116f2,bicycle,40.000394,-83.017987,,23.77,True
Veo,2fd6a5da-de65-515a-a120-6c85605034fa,bicycle,40.008707,-82.956297,,28.14,True
Veo,266cc12a-19bc-56b5-97ba-83468cf1d1d3,bicycle,40.094446,-82.989794,,12.87,True
Veo,e8f72901-4cdf-55e7-83a9-acd28acd7c0a,bicycle,39.955573,-82.993744,,12.52,True
Veo,a2e6dfa7-c673-56d6-be47-1f2b3c846266,bicycle,39.943441,-82.996245,,11.59,True
Veo,5a7e5f01-51cd-591f-87d0-ebad4433fc5a,bicycle,39.957418,-83.011455,,12.63,True
Veo,4ca0a9d0-3f1c-54f1-8c3e-e04243394847,bicycle,39.997844,-82.998668,,28.14,True
Veo,bff1dd7f-4b37-5852-b605-786d98fbe223,bicycle,39.945216,-82.963152,,4.78,True
Veo,27dcb96d-3abf-5827-98bc-bc88c8ce4ec8,bicycle,39.988766,-83.028646,,7.29,True
Veo,c0532dd7-26b9-514f-9e32-295eca19b59f,bicycle,39.923575,-82.98843,,13.64,True
Veo,c48d5c53-f13a-5df1-9995-9416c46dcebc,bicycle,39.989976,-83.005289,,28.14,True
Veo,3889c467-e589-5d99-8c2f-e85aa34bc757,bicycle,39.956408,-82.89962,,28.14,True
Veo,6893fadb-2347-58e2-9528-925334b7aba2,bicycle,39.973114,-82.957795,,27.77,True
Veo,14fd4f99-23af-516c-9bfb-504e6be9648f,bicycle,40.00783,-83.014508,,7.62,True
Veo,63fc0930-85bc-59bb-9b21-bdfc35848080,bicycle,39.955991,-82.945375,,28.14,True
Veo,60232501-4490-591d-8b35-6e6a2d318b9f,bicycle,39.919208,-82.88054,,1.56,True
Veo,1c41e87a-7526-5bb7-812f-48dbd80e0dd0,bicycle,39.965121,-83.004735,,27.77,False
Veo,39cbbbd9-24ac-5101-9e04-33bc7a7237a7,bicycle,39.962683,-82.98467,,28.01,True
Veo,f10d9741-0ae7-51d0-8a67-af685edf705b,bicycle,39.989559,-83.013682,,19.39,True
Veo,144e902a-13df-57e6-8d24-2af9020f2f95,bicycle,40.109093,-83.015466,,10.51,True
Veo,4b0c478d-613a-52f2-a70c-3433db7a5457,bicycle,40.000641,-83.033917,,9.97,True
Veo,a69c812d-904a-5524-b846-3bb805d9e761,bicycle,39.994226,-83.00575,,25.12,True
Veo,ec83ef45-bcac-50a6-813f-da757e006f42,bicycle,40.08558,-82.990312,,17.89,True
Veo,9f976779-af0e-5030-8641-8fa03cdcf7c4,bicycle,39.944816,-82.979423,,20.05,True
Veo,eb8edc32-831a-54e4-9400-61b8e2a2bde8,bicycle,40.019833,-83.032838,,28.14,True
Veo,99af5d46-fca1-5b6e-97f3-dbd022ccf16a,bicycle,40.030428,-82.963123,,28.14,True
Veo,5c47d8ac-6bc1-59c9-9a80-513c504b4c5c,bicycle,40.004884,-83.006608,,24.06,True
Veo,c4dab046-9989-52d3-b53b-8f7441e68943,bicycle,40.009365,-82.941069,,28.14,True
Veo,2291d533-f29e-5966-b9c8-62c453720e7b,bicycle,39.94994,-82.982214,,14.86,True
Veo,4a5975b7-7940-50bc-bb75-28d4258fb0df,bicycle,40.01484,-82.956138,,20.05,True
Veo,eb2d94a9-f19c-5323-8929-7e84c754bb93,bicycle,39.988338,-82.991868,,6.98,True
Veo,c257d380-a695-5a6d-a208-6ec587c1f3f6,bicycle,40.005466,-83.009947,,27.44,True
Veo,79e49a23-9dd1-59d6-a8c5-8ae039eaed70,bicycle,39.924933,-82.938067,,27.02,False
Veo,d310f722-b0b3-54b3-ba48-c7b320c621a2,bicycle,39.9946,-83.006793,,25.94,True
Veo,f5726896-d523-5869-b1ef-cfbfde89f75c,bicycle,39.988738,-83.009389,,25.12,True
Veo,c5ac2264-01c8-5300-ba6b-daa455e578e5,bicycle,39.979424,-83.003076,,28.14,True
Veo,d36b31a7-350f-5cae-9741-697158230de5,bicycle,39.942154,-82.994663,,17.37,True
Veo,1ddbc5fa-6c82-5adb-81e4-766baa80f839,bicycle,40.098158,-83.037111,,4.92,True
Veo,70708c75-7609-5742-9a01-0520c5c42367,bicycle,39.958629,-83.020701,,11.83,True
Veo,3bfe88e4-603b-5577-8520-29832cdadd4f,bicycle,39.946812,-83.053095,,25.34,True
Veo,a235c86d-7efc-5c0c-b55f-d67b16f0465e,bicycle,40.033568,-83.016963,,11.11,True
Veo,599dffb5-dbcd-5f3c-8446-12492dbbb56f,bicycle,40.007147,-82.939262,,28.14,True
Veo,1e527f00-c742-5416-81a8-066f5d74a0e0,bicycle,40.072717,-83.023121,,16.39,True
Veo,7b2fb0e5-0ded-5f97-856b-cdde2b81a168,bicycle,40.034368,-82.978133,,26.51,True
Veo,af0c9480-3f4c-5437-bbb3-682c63b15d33,bicycle,39.971628,-82.913715,,25.74,True
Veo,06d56fd5-251d-5f1e-adef-766e7b1d364e,bicycle,39.962177,-82.982089,,11.11,True
Veo,c7056114-ac17-579d-835a-9f52cf55024c,bicycle,39.960081,-83.074386,,9.29,True
Veo,bc89fbe3-3f16-58a6-8516-e2a922f34677,bicycle,40.014831,-83.002171,,19.39,True
Veo,31a92f80-7d2f-5532-b72e-9651188e00c8,bicycle,39.99194,-83.006554,,27.77,True
Veo,2b98e278-4ed0-5f6b-960e-32ef6e75b904,bicycle,40.017165,-82.979425,,28.14,True
Veo,ee62e4a3-580b-5c1a-a333-ad445621037c,bicycle,39.937811,-82.959578,,13.1,True
Veo,27750d11-b4e6-5e3e-ab0a-5a42ba7a0043,bicycle,40.016712,-82.958968,,28.14,True
Veo,68aae568-5763-576a-9c23-f833140b954f,bicycle,39.950013,-82.982061,,14.61,True
Veo,d21c9268-06dc-500b-9d76-b050a03b87ec,bicycle,39.993556,-82.981148,,28.14,True
Veo,14445685-3d19-5c13-8e92-98f5ca2e4cbb,bicycle,39.943413,-82.854491,,12.28,True
Veo,d83bfd56-cf59-5a5c-ae02-055a3c16a17b,bicycle,39.959519,-83.008289,,8.43,True
Veo,180b805a-2f3f-5a92-8f41-a204cc72b5dd,bicycle,40.060417,-82.952378,,25.65,True
